Area,X,Y,Aligned X,Aligned Y,Group,Row,Order
800,799.896,1923.969,-468.003279999999,1010.95669835782,8,16,3
803,561.634,2016.637,-3224.69462,1018.96603284356,8,15,3
805,1373.142,2234.014,6164.45294,1037.75401901469,8,15,8
808,2511.296,3542.498,19332.89472,1150.84684528954,8,15,19
815,2299.241,2941.075,16879.41837,1098.86560069144,8,16,15
817,647.331,1842.613,-2233.18033,1003.92506482282,8,16,2
832,137.286,1870.547,-8134.40098,1006.33941227312,8,15,1
844,1503.649,2282.718,7674.41893,1041.96352636128,8,15,9
859,445.933,1834.025,-4563.35519,1003.18280034572,8,16,1
865,741.498,2069.383,-1143.66814,1023.52489196197,8,15,4
866,1727.551,2505.3,10264.96507,1061.20138288678,8,15,11
869,1837.906,2338.861,11541.77242,1046.81598962835,8,16,10
871,1816.912,2622.935,11298.87184,1071.36862575627,8,15,12
879,185.001,1903.409,-7582.33843,1009.17968885048,8,15,1
884,2324.673,3019.655,17173.66661,1105.65730337079,8,16,15
885,337.399,1994.521,-5819.09357,1017.05453759723,8,15,2
886,2344.155,3276.203,17399.07335,1127.83085566119,8,15,17
908,519.694,2007.889,-3709.94042,1018.2099394987,8,15,3
916,1711.057,2572.352,10074.12949,1066.99671564391,8,15,11
945,2508.549,3203.733,19301.11193,1121.56724286949,8,16,17
954,1065.909,2087.653,2609.76713,1025.10397579948,8,15,6
959,791.166,1885.152,-569.009379999998,1007.60172860847,8,16,3
964,438.794,1862.493,-4645.95342,1005.64330164218,8,16,1
970,1900.93,2719.501,12270.9601,1079.71486603284,8,15,13
973,317.707,1953.475,-6046.93001,1013.50691443388,8,15,2
976,2408.194,3102.019,18140.00458,1112.77605877269,8,16,16
985,2263.012,3147.22,16460.24884,1116.68280034572,8,15,16
1054,519.448,1980.675,-3712.78664,1015.85782195333,8,15,3
1069,2514.173,3512.303,19366.18161,1148.23707865169,8,15,19
1074,1965.036,2473.121,13012.66652,1058.42013828868,8,16,11
1135,923.287,2040.259,959.630590000001,1021.00769230769,8,15,5
1182,149.917,1899,-7988.26031,1008.79861711322,8,15,1
1199,1735.432,2248.368,10356.14824,1038.99464131374,8,16,9
1320,2476.123,3177.592,18925.94311,1119.30786516854,8,16,17
100,1738.51,4213.54,10391.7607,1208.84528954192,5,9,14
101,1651.441,3763.955,9384.37237,1169.98746758859,5,10,12
102,2027.147,4206.304,13731.29079,1208.21987899741,5,10,16
104,2127,4544.827,14886.59,1237.47856525497,5,9,17
106,2084.179,4320.66,14391.15103,1218.10371650821,5,10,17
109,2020.555,4228.417,13655.02135,1210.13111495246,5,10,16
109,1163.161,3169.344,3734.97277,1118.59498703544,5,10,7
110,1592.2,3990.545,8698.954,1189.57173725151,5,9,12
110,1162.082,3408.145,3722.48874,1139.23465859983,5,9,7
113,1644.65,3788.765,9305.8005,1172.13180639585,5,10,12
114,1563.447,3629.404,8366.28179,1158.35816767502,5,10,11
114,1174.518,3172.509,3866.37326,1118.86853932584,5,10,7
117,1868.714,4355.107,11898.22098,1221.08098530683,5,9,15
118,2091.415,4308.653,14474.87155,1217.06594641314,5,10,17
120,1603.142,3997.4,8825.55294,1190.16421780467,5,9,12
123,1277.435,3284.825,5057.12295,1128.57605877269,5,10,8
125,1492.748,3862.324,7548.29436,1178.48954191876,5,9,11
131,1896.271,4340.546,12217.05547,1219.82247191011,5,9,15
133,1791.41,3996.282,11003.8137,1190.06758859118,5,10,14
138,1687.13,4121.196,9797.2941,1200.8639585134,5,9,13
139,1159.514,3424.471,3692.77698,1140.64572169404,5,9,7
145,2009.541,4467.252,13527.58937,1230.77372515125,5,9,16
145,2209.569,4703.493,15841.91333,1251.19213483146,5,9,18
147,2852.779,5031.534,23283.85303,1279.5448573898,5,10,21
154,2645.13,4782.643,20881.3541,1258.0331028522,5,10,19
154,1986.006,4483.292,13255.28942,1232.16006914434,5,9,16
155,2858.752,5042.152,23352.96064,1280.46257562662,5,10,21
155,1937.616,4101.977,12695.41712,1199.20285220398,5,10,15
156,2128.968,4556.359,14909.35976,1238.47528089888,5,9,17
158,1171.703,3392.69,3833.80371,1137.89887640449,5,9,7
159,2960.959,5099.657,24535.49563,1285.43275713051,5,10,22
161,2009.09,4489.208,13522.3713,1232.67139152982,5,9,16
161,1047.506,3073.245,2396.84442,1110.28910976664,5,10,6
162,1460.586,3486.691,7176.18002,1146.02342264477,5,10,10
163,2213.936,4462.009,15892.43952,1230.3205704408,5,10,18
165,1261.73,3511.93,4875.4161,1148.20484010372,5,9,8
166,1877.554,4369.687,12000.49978,1222.34114088159,5,9,15
168,2103.958,4569.929,14619.99406,1239.64814174589,5,9,17
169,2922.464,5156.05,24090.10848,1290.30682800346,5,10,22
169,2024.322,4482.311,13698.60554,1232.07528089888,5,9,16
170,2912.988,5126.6,23980.47116,1287.76145203112,5,10,22
171,2507.915,4716.079,19293.77655,1252.27994814175,5,10,18
171,1996.05,4475.734,13371.4985,1231.50682800346,5,9,16
171,1552.617,3613.225,8240.97869,1156.95980985307,5,10,11
172,2234.465,4436.57,16129.96005,1228.12186689715,5,10,18
175,2915.523,5140.62,24009.80111,1288.97320656871,5,10,22
176,2214.67,4438.909,15900.9319,1228.32402765774,5,10,18
176,1415.364,3758.642,6652.96148,1169.52826274849,5,9,10
185,2874.235,5046.754,23532.09895,1280.86032843561,5,10,21
185,1740.846,4243.441,10418.78822,1211.42964563526,5,9,14
185,1671.965,4117.916,9621.83505,1200.58046672429,5,9,13
187,1718.618,4236.27,10161.61026,1210.80985306828,5,9,14
189,2938.59,5129.288,24276.6863,1287.99377700951,5,10,22
191,2946.312,5091.207,24366.02984,1284.70242005186,5,10,22
194,2119.268,4328.16,14797.13076,1218.75194468453,5,10,17
199,2935.661,5145.666,24242.79777,1289.40933448574,5,10,22
199,2355.013,4578.922,17524.70041,1240.42541054451,5,10,17
199,1585.088,4025.364,8616.66816,1192.58115816767,5,9,12
201,2521.983,4706.694,19456.54331,1251.46879861711,5,10,18
210,2934.033,5167.8,24223.96181,1291.32238547969,5,10,22
212,2534.392,4928.892,19600.11544,1270.67346585998,5,9,20
213,2812.336,5193.242,22815.92752,1293.52134831461,5,9,22
214,2126.042,4306.505,14875.50594,1216.88029386344,5,10,17
220,2916.627,5033.805,24022.57439,1279.74114088159,5,10,21
222,2366.698,4592.464,17659.89586,1241.59585133967,5,10,17
223,1730.415,4230.549,10298.10155,1210.31538461538,5,9,14
225,2234.629,4671.082,16131.85753,1248.39083837511,5,9,18
230,2896.313,5045.487,23787.54141,1280.75082108902,5,10,21
230,1676.139,4107.57,9670.12823,1199.68625756266,5,9,13
235,1684.943,3894.611,9771.99051,1181.28012100259,5,10,13
242,2224.826,4711.616,16018.43682,1251.89420916162,5,9,18
242,1913.128,4086.562,12412.09096,1197.87052722558,5,10,15
244,1388.836,3371.898,6346.03252,1136.10181503889,5,10,9
247,1366.03,3356.97,6082.1671,1134.81158167675,5,10,9
248,1453.234,3477.863,7091.11738,1145.26041486603,5,10,10
249,2248.938,4684.279,16297.41266,1249.53146067416,5,9,18
251,2505.118,4696.293,19261.41526,1250.5698357822,5,10,18
251,2032.707,4195.416,13795.61999,1207.27882454624,5,10,16
257,1347.274,3377.045,5865.16018,1136.54667242869,5,10,9
258,1704.5,3883.194,9998.265,1180.29334485739,5,10,13
260,2107.723,4340.373,14663.55511,1219.80751944685,5,10,17
260,1651.654,3747.454,9386.83678,1168.56127917027,5,10,12
261,1363.174,3384.262,6049.12318,1137.17044079516,5,10,9
262,2933.218,5100.538,24214.53226,1285.50890233362,5,10,22
262,2371.481,4797.134,17715.23517,1259.28556611927,5,9,19
266,1907.41,4115.609,12345.9337,1200.38107173725,5,10,15
269,2973.028,5169.359,24675.13396,1291.45713050994,5,10,22
277,2921.991,5113.038,24084.63587,1286.58928262749,5,10,22
278,1921.482,4095.406,12508.74674,1198.6349178911,5,10,15
282,1705.461,4119.376,10009.38377,1200.70665514261,5,9,13
282,1234.656,3520.915,4562.16992,1148.98141745895,5,9,8
284,2545.845,4938.803,19732.62665,1271.53007778738,5,9,20
284,2226.616,4689.662,16039.14712,1249.99671564391,5,9,18
286,2002.85,4457.78,13450.1745,1229.95505617978,5,9,16
289,2327.587,4822.604,17207.38159,1261.48694900605,5,9,19
289,2036.5,4469.555,13839.505,1230.97277441659,5,9,16
292,1945.87,4078.86,12790.9159,1197.20484010372,5,10,15
294,2751.891,4908.344,22116.57887,1268.89749351772,5,10,20
294,1441.619,3511.262,6956.73183,1148.14710458081,5,10,10
299,1541.092,3606.45,8107.63444,1156.37424373379,5,10,11
300,1089.69,3049.57,2884.9133,1108.24286949006,5,10,6
304,1736,3899.743,10362.72,1181.72368193604,5,10,13
304,1260.757,3276.987,4864.15849,1127.89861711322,5,10,8
305,2509.589,4923.27,19313.14473,1270.18755401901,5,9,20
305,2134.785,4571.359,14976.66245,1239.77173725151,5,9,17
305,1764.454,4223.123,10691.93278,1209.67355229041,5,9,14
307,2940.966,5186.272,24304.17662,1292.91892826275,5,10,22
307,1874.119,4329.054,11960.75683,1218.82921348315,5,9,15
307,321.985,2940.699,-5997.43355,1098.8331028522,5,9,1
308,2348.597,4805.523,17450.46729,1260.01063094209,5,9,19
311,1747.352,4253.908,10494.06264,1212.33431287813,5,9,14
312,2516.154,4682.587,19389.10178,1249.38522039758,5,10,18
319,2351.876,4823.491,17488.40532,1261.5636127917,5,9,19
320,2644.588,4770.656,20875.08316,1256.9970613656,5,10,19
321,2880.31,4998.917,23602.3867,1276.72575626621,5,10,21
321,2375.964,4565.512,17767.10348,1239.26637856526,5,10,17
323,1996.81,4193.791,13380.2917,1207.13837510804,5,10,16
325,1193.863,3172.371,4090.19491,1118.8566119274,5,10,7
327,1300.298,3269.76,5321.64786,1127.27398444252,5,10,8
329,1174.588,3184.16,3867.18316,1119.87554019015,5,10,7
336,1099.586,3318.827,2999.41002,1131.51486603284,5,9,6
338,1650.414,3796.95,9372.48998,1172.83923941227,5,10,12
341,2684.177,5055.13,21333.12789,1281.58426966292,5,9,21
343,2885.608,5272.383,23663.68456,1300.36153846154,5,9,23
343,2653.468,4793.675,20977.82476,1258.98660328436,5,10,19
345,2907.778,5010.025,23920.19146,1277.68582541054,5,10,21
347,1817.024,3979.151,11300.16768,1188.58694900605,5,10,14
349,245.016,2710.936,-6887.96488,1078.97458945549,5,10,1
354,2544.144,4913.749,19712.94608,1269.36464995678,5,9,20
357,1803.139,4009.332,11139.51823,1191.19550561798,5,10,14
361,2757.616,4894.747,22182.81712,1267.72229904927,5,10,20
361,2088.791,4301.913,14444.51187,1216.48340535869,5,10,17
362,1649.039,4132.025,9356.58123,1201.79991356958,5,9,13
371,1478.047,3492.511,7378.20379,1146.52644770959,5,10,10
377,1719.309,3904.168,10169.60513,1182.10613656007,5,10,13
378,1165.169,3438.325,3758.20533,1141.84312878133,5,9,7
388,2799.345,5165.302,22665.62165,1291.10648228176,5,9,22
389,2958.893,5192.485,24511.59201,1293.45592048401,5,10,22
390,1774.508,3992.4,10808.25756,1189.73206568712,5,10,14
391,2852.858,5015.804,23284.76706,1278.185306828,5,10,21
395,2355.859,4784.71,17534.48863,1258.2117545376,5,9,19
397,2120.424,4583.387,14810.50568,1240.81132238548,5,9,17
398,806.417,2918.48,-392.555309999998,1096.91270527226,5,10,4
399,2527.282,4905.332,19517.85274,1268.63716508211,5,9,20
401,1282.65,3297.378,5117.4605,1129.661019879,5,10,8
406,2861.305,4998.48,23382.49885,1276.68798617113,5,10,21
413,1571.384,3618.97,8458.11288,1157.45635263613,5,10,11
415,2196.922,4435.751,15695.58754,1228.05108038029,5,10,18
420,2688.979,5069.376,21388.68703,1282.81555747623,5,9,21
422,1621.201,4001.972,9034.49557,1190.55937770095,5,9,12
422,1435.787,3771.121,6889.25559,1170.60682800346,5,9,10
425,2952.778,5122.239,24440.84146,1287.38452895419,5,10,22
430,1787.74,3964.226,10961.3518,1187.29697493518,5,10,14
432,2352.725,4601.995,17498.22825,1242.41961970614,5,10,17
432,1995.412,4230.009,13364.11684,1210.26871218669,5,10,16
435,2890.886,4987.24,23724.75102,1275.71650821089,5,10,21
439,2327.42,4578.318,17205.4494,1240.37320656871,5,10,17
442,2247.715,4716.523,16283.26255,1252.31832324978,5,9,18
448,2088.73,4588.917,14443.8061,1241.28928262748,5,9,17
450,2082.407,4340.822,14370.64899,1219.846326707,5,10,17
452,2235.98,4472.314,16147.4886,1231.21123595506,5,10,18
462,1417.459,3747.92,6677.20063,1168.60155574762,5,9,10
463,1145.124,3410.535,3526.28468,1139.44122731201,5,9,7
464,2885.252,5027.205,23659.56564,1279.17070008643,5,10,21
472,1943.244,4117.534,12760.53308,1200.54745030251,5,10,15
476,1062.574,3319.002,2571.18118,1131.52999135696,5,9,6
477,663.846,2838.058,-2042.10178,1089.96179775281,5,10,3
479,2881.728,5291.181,23618.79296,1301.98625756266,5,9,23
479,2544.429,4705.423,19716.24353,1251.35894554883,5,10,18
480,2208.108,4678.194,15825.00956,1249.0055315471,5,9,18
482,2101.649,4544.755,14593.27893,1237.47234226448,5,9,17
482,1326.884,3632.705,5629.24788,1158.64347450303,5,9,9
482,481.88,2955.336,-4147.4484,1100.09818496111,5,9,2
485,2176.255,4464.681,15456.47035,1230.55151253241,5,10,18
488,1263.277,3495.484,4893.31489,1146.78340535869,5,9,8
489,2477.929,4685.234,18946.83853,1249.61400172861,5,10,18
491,2806.828,5210.673,22752.19996,1295.02791702679,5,9,22
492,2264.157,4699.427,16473.49649,1250.84070872947,5,9,18
492,470.927,2804.681,-4274.17461,1087.07700950735,5,10,2
495,2955.601,5157.199,24473.50357,1290.40613656007,5,10,22
495,1693.957,4149.084,9876.28249,1203.27433016422,5,9,13
497,1532.14,3641.848,8004.0598,1159.43370786517,5,10,11
498,1282.151,3528.323,5111.68707,1149.6216940363,5,9,8
501,2831.672,5189.115,23039.64504,1293.16464995678,5,9,22
503,945.359,3005.896,1215.00363,1104.46810717373,5,10,5
511,668.398,3027.905,-1989.43514,1106.37035436474,5,9,3
518,2223.705,4728.201,16005.46685,1253.32765773552,5,9,18
526,986.072,2994.215,1686.05304,1103.45851339672,5,10,5
529,1565.118,4006.823,8385.61526,1190.97865168539,5,9,12
535,635.352,2842.702,-2371.77736,1090.36318063959,5,10,3
536,1651.963,3728.308,9390.41191,1166.90648228176,5,10,12
537,453.355,2782.699,-4477.48265,1085.17709593777,5,10,2
538,2232.509,4492.355,16107.32913,1232.9433880726,5,10,18
545,2848.236,5176.432,23231.29052,1292.06845289542,5,9,22
546,1742.89,4202.885,10442.4373,1207.92437337943,5,9,14
547,2793.078,5184.999,22593.11246,1292.80890233362,5,9,22
548,1555.033,3658.099,8268.93181,1160.83828867761,5,10,11
549,2752.855,4925.046,22127.73235,1270.34105445117,5,10,20
549,1852.156,4359.842,11706.64492,1221.49023336214,5,9,15
554,1366.072,3626.471,6082.65304,1158.10466724287,5,9,9
554,842.921,2905.516,29.795970000001,1095.79222126188,5,10,4
560,2509.777,4667.925,19315.31989,1248.11797752809,5,10,18
572,1189.348,3412.617,4037.95636,1139.62117545376,5,9,7
574,2974.199,5135.533,24688.68243,1288.53353500432,5,10,22
575,1589.559,4033.375,8668.39763,1193.27355229041,5,9,12
576,2819.465,5153.045,22898.41005,1290.04710458081,5,9,22
579,2050.132,4230.431,13997.22724,1210.30518582541,5,10,16
582,493.405,2928.416,-4014.10415,1097.77147796024,5,9,2
585,2879.791,5314.134,23596.38187,1303.97009507347,5,9,23
585,1056.645,3041.56,2502.58265,1107.55056179775,5,10,6
591,2246.918,4452.693,16274.04126,1229.51538461538,5,10,18
592,1700.123,3927.627,9947.62311,1184.13370786517,5,10,13
592,336.875,2913.471,-5825.15625,1096.4797752809,5,9,1
594,482.778,2779.146,-4137.05854,1084.87000864304,5,10,2
597,1469.147,3882.614,7275.23079,1180.24321521175,5,9,11
598,510.666,2948.144,-3814.39438,1099.47657735523,5,9,2
605,2148.741,4546.422,15138.13337,1237.61642178047,5,9,17
607,2690.582,5037.968,21407.23374,1280.10095073466,5,9,21
609,2202.434,4477.393,15759.36138,1231.65021607606,5,10,18
613,1457.298,3527.67,7138.13786,1149.56525496975,5,10,10
613,967.391,3235.551,1469.91387,1124.3172860847,5,9,5
615,2323.095,4797.921,17155.40915,1259.35358686258,5,9,19
619,1250.725,3551.594,4748.08825,1151.63301642178,5,9,8
626,2897.294,5329.526,23798.89158,1305.30043215212,5,9,23
626,2349.203,4558.637,17457.47871,1238.67216940363,5,10,17
627,1077.65,3344.433,2745.6105,1133.72800345722,5,9,6
628,1168.408,3381.634,3795.68056,1136.94330164218,5,9,7
629,2272.328,4671.81,16568.03496,1248.45375972342,5,9,18
633,2574.712,4935.596,20066.61784,1271.25289541919,5,9,20
637,700.604,3021.216,-1616.81172,1105.79222126188,5,9,3
641,2544.605,4678.846,19718.27985,1249.06188418323,5,10,18
647,1344.48,3603.883,5832.8336,1156.15237683665,5,9,9
648,1888.759,4381.554,12130.14163,1223.36681071737,5,9,15
649,1895.987,4341.07,12213.76959,1219.86776145203,5,9,15
650,306.908,2923.209,-6171.87444,1097.32143474503,5,9,1
652,685.209,3049.011,-1794.93187,1108.19455488332,5,9,3
653,2908.344,5272.381,23926.74008,1300.36136560069,5,9,23
657,996.693,3226.509,1808.93801,1123.53578219533,5,9,5
660,2397.682,4806.25,18018.38074,1260.07346585998,5,9,19
660,839.203,3126.377,-13.2212899999995,1114.88133102852,5,9,4
661,246.134,2679.568,-6875.02962,1076.26343993086,5,10,1
676,1514.102,3878.759,7795.36014,1179.91002592913,5,9,11
679,2780.647,4886.418,22449.28579,1267.00242005186,5,10,20
688,985.137,3258.34,1675.23509,1126.28694900605,5,9,5
693,1672.822,3767.589,9631.75054,1170.30155574762,5,10,12
694,2570.95,4908.697,20023.0915,1268.92800345722,5,9,20
694,1081.03,3082.683,2784.7171,1111.10484010372,5,10,6
697,2322.285,4541.732,17146.03745,1237.21106309421,5,10,17
700,2692.646,4788.809,21431.11422,1258.56603284356,5,10,19
713,2394.243,4595.556,17978.59151,1241.86309420916,5,10,17
718,310.967,2897.638,-6124.91181,1095.11132238548,5,9,1
718,648.416,2865.873,-2220.62688,1092.36585998271,5,10,3
723,2383.309,4828.178,17852.08513,1261.96871218669,5,9,19
724,1489.772,3913.757,7513.86204,1182.9349178911,5,9,11
732,1366.542,3405.344,6088.09094,1138.99256698358,5,10,9
739,1163.447,3208.587,3738.28179,1121.9867761452,5,10,7
745,1285.056,3243.622,5145.29792,1125.01486603284,5,10,8
748,1145.726,3181.54,3533.24982,1119.64909248055,5,10,7
754,1394.714,3776.837,6414.04098,1171.10086430423,5,9,10
766,2336.465,4612.433,17310.10005,1243.32178046672,5,10,17
771,687.06,2999.617,-1773.5158,1103.92541054451,5,9,3
774,1627.176,3761.19,9103.62632,1169.74848746759,5,10,12
776,804.198,3124.767,-418.229139999999,1114.74217804667,5,9,4
777,1413.58,3805.846,6632.3206,1173.60812445981,5,9,10
780,1079.373,3294.314,2765.54561,1129.39619706137,5,9,6
788,2408.612,4574.659,18144.84084,1240.05695764909,5,10,17
789,270.2,2705.376,-6596.586,1078.49403630078,5,10,1
794,1493.749,3847.466,7559.87593,1177.20535868626,5,9,11
800,2667.735,4759.481,21142.89395,1256.03120138289,5,10,19
835,2019.496,4505.734,13642.76872,1234.09974070873,5,9,16
840,495.595,2978.477,-3988.76585,1102.09827139153,5,9,2
857,2715.536,5081.023,21695.95152,1283.82221261884,5,9,21
876,2671.377,4808.576,21185.03189,1260.27450302506,5,10,19
876,1342.844,3666.292,5813.90508,1161.54641313742,5,9,9
886,1171.095,3150.342,3826.76915,1116.95263612792,5,10,7
906,262.985,2737.458,-6680.06355,1081.2668971478,5,10,1
918,1669.12,4094.744,9588.9184,1198.57770095073,5,9,13
919,2214.657,4406.017,15900.78149,1225.48115816768,5,10,18
937,461.417,2752.632,-4384.20531,1082.57839239412,5,10,2
943,829.551,2939.357,-124.894929999999,1098.71711322385,5,10,4
956,2252.734,4418.023,16341.33238,1226.51884183233,5,10,18
960,1589.635,3978.229,8669.27695,1188.50726015557,5,9,12
971,2786.754,4923.744,22519.94378,1270.22852203976,5,10,20
979,812.566,3098.897,-321.41138,1112.50622299049,5,9,4
1001,822.519,3155.649,-206.255169999999,1117.41132238548,5,9,4
1034,968.137,3026.426,1478.54509,1106.24252376837,5,10,5
1074,2926.545,5342.257,24137.32565,1306.40077787381,5,9,23
1077,2929.826,5310.624,24175.28682,1303.66672428695,5,9,23
1101,1701.765,3862.693,9966.62105,1178.52143474503,5,10,13
1174,2714.703,5022.256,21686.31371,1278.74295592048,5,9,21
1194,961.521,2968.745,1401.99797,1101.25713050994,5,10,5
1216,642.171,2811.431,-2292.88153,1087.66041486603,5,10,3
1242,810.655,2884.741,-343.521649999999,1093.99662921348,5,10,4
1282,979.971,3192.743,1615.46447,1120.61737251513,5,9,5
1403,2174.439,4427.295,15435.45923,1227.3202247191,5,10,18
1423,2741.098,5050.668,21991.70386,1281.19861711322,5,9,21
1610,2120.82,4285.491,14815.0874,1215.06404494382,5,10,17
1863,2231.658,4645.114,16097.48306,1246.14641313742,5,9,18
101,2023.292,1489.886,13686.68844,973.438720829732,11,21,11
102,1873.373,1437.882,11952.12561,968.943993085566,11,21,10
107,1575.752,1318.229,8508.65064,958.602333621435,11,21,8
111,2820.626,2334.347,22911.84282,1046.42584269663,11,21,19
112,1966.607,1319.562,13030.84299,958.717545375972,11,22,10
114,521.632,1039.684,-3687.51776,934.527571305099,11,21,2
114,1575.57,1307.114,8506.5449,957.641659464131,11,21,8
115,2062.335,1369.239,14138.41595,963.011149524633,11,22,11
120,2787.308,2358.2,22526.35356,1048.48746758859,11,21,19
122,1561.549,1342.885,8344.32193,960.733362143474,11,21,8
122,560.016,847.066,-3243.41488,917.879515989628,11,22,2
123,2024.874,1520.394,13704.99218,976.075540190147,11,21,11
125,2817.052,2091.164,22870.49164,1025.40743301642,11,22,18
128,779.234,882.953,-707.062619999999,920.981244598099,11,22,3
130,952.669,957.985,1299.58033,927.466292134831,11,22,4
131,698.775,1081.431,-1637.97325,938.135782195333,11,21,3
132,2140.538,1582.977,15043.22466,981.484615384615,11,21,12
136,700.118,1068.096,-1622.43474,936.983232497839,11,21,3
138,1944.841,1327.652,12779.01037,959.416767502161,11,22,10
141,2153.77,1589.996,15196.3189,982.091270527226,11,21,12
142,2072.57,1394.796,14256.8349,965.220051858254,11,22,11
142,1560.049,1315.577,8326.96693,958.373120138289,11,21,8
143,2909.927,2319.353,23945.05539,1045.12990492653,11,22,20
143,1623.794,1181.997,9064.49658,946.827744165946,11,22,8
150,2885.253,2356.92,23659.57721,1048.3768366465,11,22,20
151,2788.685,2391.825,22542.28545,1051.39369057908,11,21,19
151,2758.076,2219.262,22188.13932,1036.47899740709,11,21,18
157,1772.704,1232.245,10787.38528,951.17070008643,11,22,9
160,1779.794,1214.575,10869.41658,949.643474503025,11,22,9
161,1574.854,1330.096,8498.26078,959.628003457217,11,21,8
162,1782.241,1242.074,10897.72837,952.020224719101,11,22,9
164,2197.841,1473.707,15706.22037,972.040363007779,11,22,12
165,1387.324,1259.355,6328.53868,953.513828867761,11,21,7
170,521.547,1058.747,-3688.50121,936.175194468453,11,21,2
176,2882.801,2312.705,23631.20757,1044.55531547105,11,22,20
178,2807.084,2337.281,22755.16188,1046.6794295592,11,21,19
182,2834.093,1952.231,23067.65601,1013.39939498704,11,22,17
185,351.797,851.770000000001,-5652.50871,918.286084701815,11,22,1
191,2836.715,2059.102,23097.99255,1022.63630077787,11,22,18
192,2895.979,2321.745,23783.67703,1045.33664649957,11,22,20
193,2566.951,1870.479,19976.82307,1006.33353500432,11,21,15
194,2811.809,2381.629,22809.83013,1050.51244598099,11,21,19
194,502.964,1037.113,-3903.50652,934.305358686257,11,21,2
195,1292.008,1060.977,5225.73256,936.367934312878,11,22,6
196,2876.806,2328.857,23561.84542,1045.95133967156,11,22,20
196,2889.26,2152.459,23705.9382,1030.70518582541,11,22,19
196,1471.526,1150.577,7302.75582,944.112100259291,11,22,7
198,2929.177,2284.939,24167.77789,1042.15548833189,11,22,20
199,2875.214,2346.621,23543.42598,1047.48668971478,11,22,20
202,2936.371,2149.441,24251.01247,1030.44433880726,11,22,19
203,2823.855,2070.505,22949.20235,1023.62186689715,11,22,18
205,785.134,898.178,-638.79962,922.297147796024,11,22,3
207,587.413,869.606,-2926.43159,919.827657735523,11,22,2
208,2269.38,1662.668,16533.9266,988.372342264477,11,21,13
208,1574.37,1349.856,8492.6609,961.335868625756,11,21,8
210,2858.305,2200.662,23347.78885,1034.87139152982,11,22,19
211,2813.476,1921.405,22829.11732,1010.73509075194,11,22,17
216,2806.37,2401.708,22746.9009,1052.24788245462,11,21,19
216,707.162,1097.056,-1540.93566,939.486257562662,11,21,3
216,1282.491,1035.551,5115.62087,934.170354364736,11,22,6
217,2292.919,1673.611,16806.27283,989.318150388937,11,21,13
218,2818.812,2117.028,22890.85484,1027.64286949006,11,22,18
220,2893.359,2058.15,23753.36363,1022.55401901469,11,22,18
220,2801.25,1932.041,22687.6625,1011.65436473639,11,22,17
223,2182.307,1418.621,15526.49199,967.279256698358,11,22,12
226,2882.566,2045.65,23628.48862,1021.47363872083,11,22,18
227,2797.76,2255.267,22647.2832,1039.59092480553,11,21,18
229,1384.116,1272.924,6291.42212,954.686603284356,11,21,7
230,2889.961,2298.8,23714.04877,1043.35350043215,11,22,20
230,1629.17,1170.07,9126.6969,945.796888504754,11,22,8
231,2052.461,1381.526,14024.17377,964.073120138289,11,22,11
233,2251.135,1647.964,16322.83195,987.1014693172,11,21,13
234,2831.906,2136.094,23042.35242,1029.29075194468,11,22,18
234,2553.017,1863.043,19815.60669,1005.69083837511,11,21,15
234,2191.991,1434.667,15638.53587,968.666119273984,11,22,12
237,2799.989,2191.162,22673.07273,1034.05030250648,11,21,18
245,2221.622,1478.259,15981.36654,972.433794295592,11,22,12
247,1872.974,1422.909,11947.50918,967.649870354365,11,21,10
247,2047.01,1359.735,13961.1057,962.189714779602,11,22,11
248,1452.831,1138.984,7086.45467,943.110112359551,11,22,7
248,2898.403,2241.536,23811.72271,1038.40414866033,11,22,19
249,2851.645,2086.946,23270.73265,1025.04286949006,11,22,18
249,2194.042,1453.038,15662.26594,970.25393258427,11,22,12
254,2861.669,2233.449,23386.71033,1037.70518582541,11,22,19
254,2903.197,2145.409,23867.18929,1030.09585133967,11,22,19
256,2772.535,2194.07,22355.42995,1034.30164217805,11,21,18
259,2815.716,2202.357,22855.03412,1035.01789109767,11,21,18
261,2774.155,2252.91,22374.17335,1039.38720829732,11,21,18
261,2825.703,2101.872,22970.58371,1026.33292999136,11,22,18
262,1111.794,978.069,3140.65658,929.202160760588,11,22,5
263,2786.572,2375.964,22517.83804,1050.02281763181,11,21,19
263,2924.732,2302.53,24116.34924,1043.67588591184,11,22,20
266,1796.789,1218.289,11066.04873,949.964477095938,11,22,9
267,2824.077,2355.29,22951.77089,1048.23595505618,11,21,19
269,2304.087,1526.526,16935.48659,976.605531547104,11,22,13
271,2902.256,2170.843,23856.30192,1032.2941227312,11,22,19
271,1963.146,1304.751,12990.79922,957.437424373379,11,22,10
272,2870.713,2080.309,23491.34941,1024.46923076923,11,22,18
275,2791.195,2342.94,22571.32615,1047.16853932584,11,21,19
277,1943.319,1300.222,12761.40083,957.045980985307,11,22,10
277,1243.836,1211.164,4668.38252,949.348660328436,11,21,6
278,2840.759,2077.813,23144.78163,1024.25350043215,11,22,18
279,2761.335,2204.346,22225.84595,1035.18980121003,11,21,18
281,2513.888,1619.269,19362.88416,984.621348314607,11,22,14
284,1263.715,1051.532,4898.38255,935.551598962835,11,22,6
288,2791.812,1946.771,22578.46484,1012.92748487468,11,22,17
