X,,Area (AU),,,,,
,0-50,50-150,150-300,300-800,800-1800,1800-3000,3000-8000
-799.224,,,,-1284.7765,,,
469.364,,,,-2076.4925,,,
1177.766,,,,2851.0955,,,
1113.723,,,,2693.3305,,,
-640.084,,,,504.5685,,,
-1163.235,,,,-216.3865,,,
826.622,,,,-1713.3245,,,
556.157,,,,272.9655,,,
-610.703,,,,47.3775000000005,,,
828.439,,,,-641.5375,,,
40.991,,,,-777.530499999999,,,
777.749,,,,-895.128499999999,,,
0.26299999999992,,,,-1603.6155,,,
349.339,,,,1228.5255,,,
355.45,,,,1204.2625,,,
742.99,,,,-162.2715,,,
344.972,,,,-445.8985,,,
897.279,,,,-1558.6955,,,
253.981,,,,2670.3515,,,
313.541,,,,664.638500000001,,,
-829.701,,,,-1478.1475,,,
-881.169,,,,-1773.6195,,,
-190.629,,,,-1887.4995,,,
-1038.215,,,,1514.7805,,,
-1360.76,,,,513.0565,,,
376.281,,,,-1902.4315,,,
745.705,,,,2964.0105,,,
-1347.184,,,,1557.2205,,,
22.5230000000001,,,,597.3415,,,
-92.0999999999999,,,,-368.4275,,,
-547.317,,,,2435.5455,,,
-1282.311,,,,1780.0315,,,
503.621,,,,1546.0225,,,
1643.174,,,,-1809.8475,,,
402.11,,,,-1921.4885,,,
75.2580000000003,,,,2230.1995,,,
824.809,,,,1000.6265,,,
273.829,,,,568.1125,,,
481.743,,,,-1727.5525,,,
429.237,,,,-2387.5865,,,
850.13,,,,2374.9855,,,
444.001,,,,749.761500000001,,,
541.461,,,,-2416.3085,,,
892.149,,,,-1707.7915,,,
809.995,,,,1565.2835,,,
690.025,,,,1343.3425,,,
-1263.998,,,,-1395.0495,,,
716.996,,,,-1562.0935,,,
436.147,,,,-2586.2185,,,
633.733,,,,1051.7655,,,
-1498.989,,,,-1716.0485,,,
-858.959,,,,-1808.8465,,,
1040.943,,,,2244.2305,,,
-291.191,,,,-1226.7685,,,
243.6,,,,-29.4974999999995,,,
831.644,,,,-932.6315,,,
399.974,,,,-1151.5255,,,
463.549,,,,-1386.3495,,,
791.557,,,,-1544.4875,,,
-1085.39,,,,-1681.5505,,,
658.922,,,,-2008.8525,,,
-464.386,,,,-2201.3615,,,
1057.958,,,,2475.2245,,,
919.594,,,,-1444.5875,,,
982.367,,,,-1662.5275,,,
995.11,,,,2275.1735,,,
958.622,,,,1324.0705,,,
408.553,,,,564.8435,,,
827.836,,,,-273.7695,,,
-1040.658,,,,-708.2375,,,
671.108,,,,-1980.8405,,,
-506.86,,,,-2587.5135,,,
-213.403,,,,2767.1465,,,
801.948,,,,2499.4255,,,
446.707,,,,125.4345,,,
-602.902,,,,-1592.9935,,,
306.197,,,,-1631.2325,,,
700.548,,,,-1802.9635,,,
277.763,,,,-1835.2165,,,
575.435,,,,-1841.8515,,,
-459.087,,,,1673.3125,,,
463.621,,,,-129.9125,,,
-651.216,,,,-853.5005,,,
1119.146,,,,2594.9155,,,
1016.127,,,,1988.8855,,,
920.356,,,,1341.5245,,,
-816.808,,,,290.714500000001,,,
-426.359,,,,-953.1805,,,
-1680.913,,,,-1427.5175,,,
940.479,,,,-1565.4675,,,
-1228.941,,,,-1830.4255,,,
173.522,,,,-1823.5875,,,
1003.491,,,,2872.1995,,,
886.342,,,,-852.3165,,,
752.566,,,,-960.2805,,,
807.71,,,,-1767.9785,,,
-233.134,,,,-2755.1585,,,
974.034,,,,2270.9565,,,
968.043,,,,2013.6305,,,
-453.877,,,,1909.9385,,,
764.755,,,,-277.6415,,,
-1079.316,,,,-2173.8855,,,
-320.485,,,,-2543.4405,,,
221.205,,,,2310.8935,,,
-416.597,,,,911.4725,,,
-1374.275,,,,47.3015000000005,,,
572.445,,,,-2390.1835,,,
-1066.047,,,,-2620.9785,,,
37.1530000000002,,,,2225.3755,,,
813.309,,,,2031.1425,,,
-472.229,,,,1952.3495,,,
469.424,,,,439.9015,,,
763.33,,,,98.9555000000005,,,
216.108,,,,31.9895000000001,,,
-1134.179,,,,-1661.2065,,,
-176.717,,,,-1694.6345,,,
-1587.907,,,,-1878.1445,,,
1003.559,,,,1728.2185,,,
583.493,,,,515.2725,,,
43.9760000000001,,,,1108.5285,,,
-945.507,,,,-993.257499999999,,,
779.733,,,,-1065.2905,,,
-1150.967,,,,-1332.5425,,,
-117.827,,,,-1506.2605,,,
263.451,,,,2644.7685,,,
-12.0279999999998,,,,597.0975,,,
-1645.109,,,,314.5835,,,
-733.189,,,,-84.4164999999998,,,
655.378,,,,-1153.0145,,,
-1028.296,,,,-1219.2505,,,
327.513,,,,-1630.2595,,,
-1583.292,,,,-1908.4865,,,
256.282,,,,2617.9005,,,
838.254,,,,-1367.1855,,,
398.768,,,,1012.1545,,,
-1512.751,,,,-193.4865,,,
-1079.052,,,,2036.6865,,,
-692.081,,,,-719.6835,,,
-534.865,,,,-1017.7005,,,
-1596.21,,,,-1283.2685,,,
-696.406,,,,-2082.3875,,,
544.488,,,,395.5515,,,
484.594,,,,-501.5895,,,
-1006.98,,,,-515.7225,,,
-704.841,,,,-1094.5825,,,
884.041,,,,2359.9515,,,
873.635,,,,2192.2315,,,
-1252.829,,,,938.3375,,,
-949.511,,,,-80.3424999999998,,,
594.698,,,,-336.2815,,,
-863.853,,,,-357.8985,,,
-1356.506,,,,1969.2395,,,
841.247,,,,1732.7935,,,
-1070.557,,,,1675.0925,,,
780.539,,,,-1732.6535,,,
900.18,,,,-1954.3065,,,
751.501,,,,2523.0285,,,
-1413.293,,,,1270.0775,,,
-1131.182,,,,218.8925,,,
556.218,,,,-390.4285,,,
-1157.791,,,,-539.7435,,,
-406.992,,,,-1237.9855,,,
581.097,,,,-1263.2735,,,
-145.811,,,,-1736.9525,,,
1011.404,,,,2010.9085,,,
1010.347,,,,1906.9585,,,
640.786,,,,1464.6405,,,
-125.054,,,,-1118.1625,,,
825.242,,,,-1976.9685,,,
458.534,,,,-2094.3905,,,
281.866,,,,-2611.0575,,,
-1174.211,,,,1538.4785,,,
-572.644,,,,-395.3995,,,
-433.865,,,,-1258.9275,,,
783.673,,,,-2093.3215,,,
963.725,,,,2422.7225,,,
712.512,,,,577.5505,,,
611.637,,,,228.3485,,,
1137.664,,,,2510.7215,,,
860.669,,,,1806.4505,,,
240.762,,,,1330.7905,,,
867.924,,,,1102.5455,,,
568.919,,,,-757.700499999999,,,
86.366,,,,-1739.3555,,,
-943.641,,,,2214.0925,,,
-306.033,,,,805.7245,,,
738.339,,,,529.8395,,,
-165.126,,,,392.6885,,,
-1669.281,,,,-208.4315,,,
325.172,,,,-2688.8195,,,
1037.14,,,,2212.1575,,,
662.211,,,,-2249.9185,,,
148.671,,,,-2252.6045,,,
-835.042,,,,-2276.1425,,,
-1663.809,,,,-2278.2725,,,
-708.044,,,,-2672.0125,,,
-1523.378,,,,-342.756499999999,,,
-164.127,,,,-2394.5625,,,
-373.395,,,,1227.0025,,,
-1554.658,,,,-1585.2315,,,
-1336.097,,,,2001.5525,,,
-639.52,,,,1191.4215,,,
-731.789,,,,1125.7045,,,
391.472,,,,1099.6275,,,
-881.614,,,,858.3275,,,
294.228,,,,-421.0315,,,
725.404,,,,-1583.7715,,,
748.624,,,,1590.7755,,,
450.309,,,,1111.3395,,,
-537.009,,,,760.7115,,,
-456.639,,,,276.2005,,,
-1351.294,,,,-958.958499999999,,,
874.197,,,,-1382.8385,,,
604.741,,,,-1824.9955,,,
879.999,,,,-2085.1945,,,
-1020.023,,,,-2348.6385,,,
563.919,,,,-66.4344999999998,,,
-1495.49,,,,-173.7585,,,
869.72,,,,-2045.7875,,,
789.631,,,,-1019.2325,,,
-1108.204,,,,-1977.6445,,,
-1357.491,,,,1795.9095,,,
208.317,,,,300.3895,,,
-1477.464,,,,-2049.8355,,,
989.469,,,,2047.1395,,,
246.767,,,,1787.5595,,,
-1384.796,,,,-966.4355,,,
867.868,,,,-1862.1165,,,
836.424,,,,-1919.7855,,,
235.271,,,,1057.5325,,,
361.361,,,,-1986.7655,,,
682.747,,,,-2125.3045,,,
798.508,,,,1579.1705,,,
413.228,,,,667.4565,,,
401.316,,,,-1400.3875,,,
-1401.08,,,,-1899.0615,,,
808.766,,,,-2021.8625,,,
362.568,,,,-2015.5445,,,
926.397,,,,2630.7465,,,
142.585,,,,1424.5195,,,
-1118.254,,,,-563.7425,,,
-1109.375,,,,-1366.2855,,,
1001.073,,,,-1491.7415,,,
-590.387,,,,-2888.6045,,,
86.395,,,,2211.9585,,,
2.44000000000005,,,,1999.3055,,,
684.426,,,,1916.0655,,,
-1254.822,,,,1756.5775,,,
-1041.454,,,,516.0675,,,
-1395.862,,,,238.6615,,,
744.569,,,,-985.9615,,,
345.581,,,,-1217.4385,,,
-1345.393,,,,-2450.9695,,,
304.826,,,,-2650.1985,,,
818.689,,,,1783.2465,,,
614.869,,,,-887.476499999999,,,
-636.139,,,,-1229.1675,,,
-48.855,,,,-1869.8625,,,
418.597,,,,-2361.1395,,,
512.26,,,,-1069.5455,,,
948.174,,,,2315.7385,,,
-999.641,,,,673.5455,,,
421.964,,,,539.2555,,,
-1158.954,,,,-1370.5595,,,
406.672,,,,490.9115,,,
438.973,,,,442.1445,,,
712.053,,,,-520.3635,,,
-1584.489,,,,-1308.7945,,,
-548.858,,,,405.7675,,,
-1038.765,,,,113.6485,,,
-897.824,,,,-1018.0515,,,
119.452,,,,-1310.3405,,,
9.94300000000021,,,,-1649.0765,,,
363.525,,,,1938.7375,,,
928.32,,,,1866.5405,,,
-1287.079,,,,1044.1435,,,
-1266.965,,,,605.2135,,,
301.287,,,,-2465.6775,,,
316.939,,,,1676.0185,,,
-903.358,,,,773.5815,,,
-157.493,,,,-166.8885,,,
333.445,,,,-1577.9715,,,
473.565,,,,128.0175,,,
590.386,,,,-31.0174999999995,,,
653.674,,,,-260.8185,,,
956.978,,,,2204.4435,,,
-1154.055,,,,759.4755,,,
-261.885,,,,211.4175,,,
823.218,,,,-464.8705,,,
-1171.363,,,,-1185.9825,,,
977.005,,,,-1199.6185,,,
-962.842,,,,-1629.6295,,,
-368.889,,,,-1655.8855,,,
334.274,,,,-2641.3275,,,
-997.412,,,,1796.4925,,,
-1226.046,,,,920.5735,,,
276.75,,,,746.502500000001,,,
-1671.171,,,,306.0165,,,
-1287.467,,,,-1091.1695,,,
914.836,,,,-1582.5755,,,
69.605,,,,-1704.4815,,,
258.744,,,,-2486.7395,,,
779.644,,,,435.725500000001,,,
-755.431,,,,429.6915,,,
-798.608,,,,-579.2745,,,
-1166.427,,,,-1224.3365,,,
-914.016,,,,-2128.3505,,,
381.176,,,,-333.6575,,,
-975.83,,,,-866.1265,,,
964.446,,,,-1165.9835,,,
31.6570000000002,,,,-2321.7845,,,
822.418,,,,1518.0495,,,
-532.996,,,,1506.5005,,,
161.945,,,,-1571.2025,,,
-863.661,,,,2380.3195,,,
-1349.92,,,,-63.9824999999996,,,
761.079,,,,-1270.1095,,,
659.424,,,,-2396.5025,,,
1071.572,,,,2278.3005,,,
-1542.359,,,,139.7805,,,
-227.762,,,,-1227.1955,,,
991.963,,,,2920.0785,,,
1021.91,,,,2704.8045,,,
-1142.486,,,,2310.0445,,,
-1199.135,,,,1904.2305,,,
-371.67,,,,-2069.6135,,,
647.163,,,,-2451.1465,,,
891.138,,,,2207.6235,,,
71.239,,,,1644.6275,,,
343.047,,,,1436.7345,,,
-1002.378,,,,1301.4685,,,
418.708,,,,841.5995,,,
-1389.244,,,,-475.075499999999,,,
-1700.225,,,,-822.400499999999,,,
949.251,,,,2251.0505,,,
-1020.189,,,,1844.4765,,,
-928.506,,,,222.5305,,,
-430.327,,,,9.68350000000009,,,
820.594,,,,2807.5845,,,
796.215,,,,466.9635,,,
-1189.352,,,,459.828500000001,,,
-837.748,,,,259.7315,,,
266.172,,,,1549.9075,,,
916.183,,,,-1056.0165,,,
-1198.761,,,,-2415.3405,,,
348.905,,,,-2687.5045,,,
166.009,,,,-1307.1515,,,
815.371,,,,-1592.9265,,,
-132.197,,,,-1897.5535,,,
-351.47,,,,-2088.6165,,,
149.169,,,,-2296.7045,,,
-353.3,,,,-2328.3965,,,
547.125,,,,-973.909499999999,,,
176.488,,,,1811.4915,,,
759.714,,,,-158.7225,,,
488.572,,,,-202.9025,,,
1080.679,,,,-1122.5935,,,
617.496,,,,-1638.0275,,,
681.997,,,,-1863.0605,,,
-385.656,,,,-2323.2425,,,
1146.094,,,,2602.0905,,,
568.556,,,,1813.6935,,,
-1382.146,,,,1257.9325,,,
-1406.746,,,,-1552.9585,,,
565.963,,,,-1861.1335,,,
-22.643,,,,-2019.4815,,,
1239.975,,,,2848.2975,,,
-1399.487,,,,634.6135,,,
552.316,,,,-2277.6655,,,
1056.719,,,,2322.0905,,,
-1006.173,,,,-1168.8635,,,
-1508.837,,,,-1414.2485,,,
531.527,,,,-2287.6195,,,
1096.794,,,,2539.1995,,,
-1061.439,,,,846.5755,,,
-272.615,,,,535.4405,,,
457.36,,,,465.0895,,,
788.869,,,,-990.3365,,,
-1305.552,,,,-100.6865,,,
333.063,,,,935.3765,,,
-507.806,,,,-1710.7155,,,
-1557.758,,,,-1553.8485,,,
196.607,,,,-2055.5495,,,
846.078,,,,2322.7205,,,
947.592,,,,1305.4945,,,
-86.4079999999999,,,,462.4505,,,
538.449,,,,1556.9435,,,
406.219,,,,14.4215000000004,,,
876.369,,,,-1896.2155,,,
-7.25,,,,-2207.1765,,,
606.62,,,,1056.8685,,,
624.744,,,,832.9185,,,
518.629,,,,1865.5535,,,
-1576.508,,,,-1016.6265,,,
472.47,,,,-2634.1525,,,
995.31,,,,2678.9015,,,
-603.974,,,,1825.1755,,,
49.1410000000001,,,,862.5665,,,
612.678,,,,-369.6615,,,
-1809.47,,,,-1022.7845,,,
-1327.099,,,,1973.6785,,,
-538.065,,,,1564.5125,,,
802.763,,,,1208.1545,,,
554.265,,,,-83.1494999999995,,,
373.449,,,,-1092.8075,,,
-75.1770000000001,,,,-1472.7045,,,
908.502,,,,-1810.7045,,,
489.203,,,,-2464.4675,,,
-1379.336,,,,1600.2355,,,
345.206,,,,414.6305,,,
256.4,,,,-1965.5235,,,
-661.676,,,,481.9805,,,
544.256,,,,-783.2015,,,
-1383.372,,,,-1255.8395,,,
806.67,,,,-1495.3935,,,
-1124.888,,,,-1693.7475,,,
631.506,,,,-2578.5015,,,
1047.366,,,,2670.1655,,,
826.488,,,,2332.6255,,,
-117.397,,,,1259.6515,,,
-1086.594,,,,1108.0125,,,
767.091,,,,626.828500000001,,,
462.416,,,,354.7065,,,
456.691,,,,-439.3225,,,
747.811,,,,-736.5565,,,
-283.83,,,,-1183.8185,,,
-970.887,,,,-1346.8735,,,
-1243.547,,,,-2862.6765,,,
-1699.248,,,,-198.6935,,,
592.962,,,,-514.7075,,,
348.515,,,,-1919.6765,,,
-968.511,,,,-1958.8405,,,
-197.785,,,,-2041.5445,,,
-391.255,,,,2072.0445,,,
-1411.075,,,,1241.4455,,,
570,,,,997.917500000001,,,
791.868,,,,-277.8475,,,
914.124,,,,-894.4975,,,
-1320.947,,,,-72.8914999999997,,,
-1571.855,,,,-514.6925,,,
902.188,,,,2150.4785,,,
486.891,,,,-1015.2245,,,
294.79,,,,-1250.1395,,,
-134.628,,,,-1798.2145,,,
-539.435,,,,-1792.0315,,,
-1312.999,,,,-619.0615,,,
753.199,,,,-1071.1215,,,
818.833,,,,-1321.8045,,,
1087.712,,,,2740.0955,,,
871.946,,,,530.0535,,,
-432.613,,,,-54.2694999999999,,,
901.979,,,,-1677.4755,,,
145.852,,,,-1839.6195,,,
898.133,,,,-1902.9215,,,
213.591,,,,-2017.0055,,,
1003.253,,,,1956.3035,,,
277.131,,,,2066.9715,,,
745.329,,,,1129.8305,,,
-1009.463,,,,104.6065,,,
671.986,,,,-283.2575,,,
700.751,,,,-627.9145,,,
57.8490000000002,,,,-1148.0045,,,
622.845,,,,2369.5655,,,
-52.6089999999999,,,,2322.0285,,,
877.918,,,,1785.6505,,,
311.637,,,,1618.4075,,,
491.531,,,,-437.6485,,,
811.007,,,,-880.5735,,,
433.64,,,,-2618.9835,,,
391.526,,,,1684.3475,,,
-396.632,,,,1668.6945,,,
452.788,,,,1085.9885,,,
-1166.953,,,,4.47450000000026,,,
842.096,,,,1251.1075,,,
-1760.022,,,,-442.3345,,,
-605.847,,,,-1249.7825,,,
-927.719,,,,1613.7215,,,
-934.402,,,,-648.9535,,,
477.101,,,,2776.2005,,,
730.003,,,,-765.5895,,,
-1828.912,,,,-1249.4945,,,
812.864,,,,-1292.5655,,,
-1122.276,,,,1369.5255,,,
-1545.84,,,,988.9165,,,
747.076,,,,703.8275,,,
317.225,,,,709.446500000001,,,
689.558,,,,-752.467499999999,,,
580.076,,,,-1882.2475,,,
107.976,,,,2447.9705,,,
992.664,,,,2091.6845,,,
-63.922,,,,1540.7175,,,
736.266,,,,-939.065499999999,,,
-792.796,,,,-971.1395,,,
410.839,,,,172.7835,,,
-184.961,,,,-1016.3215,,,
763.425,,,,-1813.2295,,,
717.176,,,,-2406.7765,,,
-898.134,,,,-400.1025,,,
-695.502,,,,-1428.4815,,,
-812.93,,,,-2963.7305,,,
549.961,,,,-2230.6065,,,
-210.446,,,,-2250.9625,,,
738.606,,,,2944.4455,,,
513.348,,,,-201.0035,,,
484.727,,,,-2517.5535,,,
-111.035,,,,-1449.8875,,,
824.604,,,,-1738.0055,,,
-1705.272,,,,-1740.1865,,,
265.226,,,,-2231.3015,,,
713.562,,,,1344.1565,,,
434.007,,,,236.8595,,,
736.921,,,,96.5705000000003,,,
332.48,,,,59.6725000000001,,,
-1500.054,,,,-671.150499999999,,,
760.255,,,,-2154.6855,,,
-1413.774,,,,-2235.3515,,,
246.512,,,,340.1765,,,
-538.777,,,,-99.5494999999996,,,
1002.195,,,,1595.1905,,,
785.074,,,,1246.8695,,,
291.779,,,,1208.6125,,,
642.718,,,,1095.8215,,,
-1250.797,,,,158.7405,,,
984.046,,,,2554.8745,,,
1013.564,,,,2055.6225,,,
344.022,,,,-91.2124999999996,,,
952.543,,,,-1834.0475,,,
-1448.429,,,,-2245.9025,,,
911.317,,,,2336.6625,,,
660.039,,,,1060.4105,,,
716.7,,,,185.357500000001,,,
-195.303,,,,-165.6855,,,
-492.054,,,,756.8565,,,
-251.051,,,,-91.4084999999995,,,
264.868,,,,699.1915,,,
158.982,,,,-353.4185,,,
443.927,,,,-861.5415,,,
-1000.442,,,,2532.8505,,,
-858.373,,,,1800.5815,,,
774.491,,,,1764.5155,,,
687.297,,,,-2434.4275,,,
-1071.432,,,,538.5435,,,
-1399.003,,,,-442.7035,,,
400.27,,,,-2691.6485,,,
1021.15,,,,1451.9195,,,
739.282,,,,1310.8135,,,
822.906,,,,-1899.3595,,,
-422.269,,,,476.9915,,,
-1668.216,,,,-828.3575,,,
958.636,,,,-1678.7955,,,
451.899,,,,860.281500000001,,,
731.937,,,,447.4495,,,
-1660.773,,,,-1152.3735,,,
333.719,,,,-2753.1495,,,
-229.888,,,,2202.4845,,,
-1565.899,,,,6.38550000000032,,,
-328.579,,,,-1394.2565,,,
634.718,,,,-2237.5235,,,
-96.2809999999999,,,,-917.0595,,,
107.92,,,,-196.5205,,,
-1213.055,,,,-426.7305,,,
-1021.019,,,,136.4375,,,
-1382.633,,,,1226.5935,,,
-25.0140000000001,,,,-1233.2475,,,
388.615,,,,-2653.1045,,,
1019.57,,,,2671.0175,,,
169.625,,,,741.4875,,,
889.923,,,,1614.5725,,,
843.816,,,,1219.9885,,,
585.955,,,,202.0095,,,
-253.106,,,,-1531.7125,,,
325.195,,,,-751.1305,,,
1016.152,,,,2637.2715,,,
-333.334,,,,645.6865,,,
-1814.041,,,,-999.3185,,,
-340.676,,,,-1947.3105,,,
-1346.39,,,,-2412.9855,,,
1099.451,,,,2661.0415,,,
564.794,,,,1786.7945,,,
641.58,,,,417.4605,,,
-925.126,,,,-39.2194999999997,,,
929.55,,,,-1248.8725,,,
-144.902,,,,-1493.3635,,,
-1582.525,,,,-2444.7695,,,
84.942,,,,-2562.1255,,,
801.38,,,,760.4005,,,
582.783,,,,556.4895,,,
-1781.325,,,,-1002.1885,,,
-217.948,,,,-2020.8445,,,
639.522,,,,-2388.4745,,,
646.063,,,,-2479.7665,,,
927.883,,,,2598.0125,,,
-190.222,,,,-1332.4185,,,
-920.402,,,,-2483.8275,,,
-428.485,,,,1644.1325,,,
316.129,,,,1419.8295,,,
-957.544,,,,-245.0075,,,
456.776,,,,-1201.6445,,,
-1480.511,,,,-1390.8225,,,
852.71,,,,-1790.2635,,,
529.139,,,,2100.7045,,,
607.05,,,,565.3925,,,
413.695,,,,-358.6215,,,
-1108.331,,,,-369.8295,,,
751.229,,,,-428.1075,,,
436.198,,,,-639.7905,,,
-1202.708,,,,-1530.0265,,,
-1068.324,,,,-2205.1295,,,
686.49,,,,1666.9065,,,
869.491,,,,1602.4645,,,
-1574.672,,,,-486.4015,,,
930.091,,,,-1218.4625,,,
-1727.82,,,,-1718.0815,,,
-581.733,,,,-2417.7765,,,
845.982,,,,1095.8975,,,
436.654,,,,-821.2925,,,
610.873,,,,-1914.0375,,,
99.9720000000002,,,,-2139.3885,,,
823.827,,,,945.7945,,,
13.5999999999999,,,,-498.8515,,,
694.163,,,,945.2985,,,
735.614,,,,-583.6115,,,
-240.949,,,,-882.8705,,,
-474.147,,,,1137.6795,,,
-1394.944,,,,74.1475000000005,,,
-999.199,,,,-111.8765,,,
-1034.501,,,,-1186.8375,,,
-1286.427,,,,-2648.9295,,,
950.968,,,,2511.8815,,,
814.538,,,,881.9165,,,
-984.948,,,,-1203.3625,,,
874.103,,,,-1210.4945,,,
964.873,,,,-1574.0905,,,
-35.3690000000001,,,,-2194.7795,,,
-49.152,,,,2600.2905,,,
640.758,,,,1431.3565,,,
29.5450000000001,,,,1402.7815,,,
-1592.815,,,,-6.99049999999988,,,
792.106,,,,-669.5785,,,
-634.328,,,,2028.3115,,,
291.242,,,,488.6865,,,
942.877,,,,-1546.2275,,,
-1385.955,,,,1819.5765,,,
406.084,,,,441.6055,,,
547.023,,,,-1234.3365,,,
136.729,,,,2507.7135,,,
990.369,,,,1518.1055,,,
-1319.396,,,,1041.2675,,,
920.718,,,,-1900.5805,,,
-1265.336,,,,1368.3825,,,
210.358,,,,-1051.8585,,,
878.603,,,,-1129.9055,,,
-28.2730000000001,,,,-1786.5195,,,
-1289.946,,,,1418.4325,,,
224.151,,,,-1676.9635,,,
-486.435,,,,-1173.5875,,,
284.275,,,,-1488.6395,,,
648.334,,,,-2190.4575,,,
983.934,,,,2887.2935,,,
388.087,,,,1473.6535,,,
-1390.296,,,,23.2095000000004,,,
448.965,,,,-1106.2985,,,
970.214,,,,-1424.9885,,,
370.613,,,,-1931.5635,,,
-170.289,,,,-2006.4195,,,
-618.96,,,,-2879.7345,,,
997.14,,,,2533.5525,,,
-1111.131,,,,2342.5355,,,
-1389.068,,,,285.502500000001,,,
718.389,,,,-418.3535,,,
1157.263,,,,2711.0675,,,
-1345.495,,,,1588.9005,,,
936.478,,,,-1868.9025,,,
486.931,,,,1367.3575,,,
360.615,,,,-1958.1015,,,
342.398,,,,11.4315000000001,,,
-1695.189,,,,-224.2645,,,
-1357.74,,,,-256.0295,,,
646.117,,,,-892.6035,,,
-1493.197,,,,-1440.4315,,,
577.543,,,,1436.6895,,,
608.984,,,,-1865.5555,,,
-1346.606,,,,1944.4465,,,
-877.606,,,,1765.6435,,,
-598.462,,,,1175.6015,,,
434.681,,,,-890.8945,,,
830.946,,,,-1647.1655,,,
-713.175,,,,-1709.7115,,,
-850.198,,,,-1750.7605,,,
377.153,,,,1706.2755,,,
968.462,,,,-1254.7895,,,
-1481.081,,,,-2684.1215,,,
-516.384,,,,791.8545,,,
-218.649,,,,-439.7025,,,
-576.405,,,,-1827.4525,,,
-345.586,,,,2030.4765,,,
-1559.656,,,,539.6085,,,
784.242,,,,90.4565000000002,,,
715.899,,,,-2214.8305,,,
1103.26,,,,2569.1145,,,
1108.305,,,,2283.8075,,,
779.53,,,,1863.4995,,,
-1602.994,,,,570.7265,,,
-60.395,,,,-2647.3105,,,
-1416.959,,,,-810.0325,,,
443.355,,,,707.5685,,,
618.089,,,,246.7135,,,
755.847,,,,-1004.2955,,,
281.573,,,,-1426.4985,,,
-750.082,,,,-1626.7135,,,
950.795,,,,2388.3485,,,
143.671,,,,1523.6835,,,
469.308,,,,-1554.5095,,,
123.728,,,,-2260.5265,,,
1135.075,,,,2725.0635,,,
-364.599,,,,1794.0205,,,
-1108.957,,,,1719.5105,,,
-639.614,,,,283.4415,,,
-1080.879,,,,-1012.9105,,,
807.733,,,,-1474.3765,,,
-419.261,,,,-2850.6075,,,
789.568,,,,881.877500000001,,,
505.003,,,,-809.945499999999,,,
901.456,,,,1286.4145,,,
546.788,,,,-2318.0235,,,
773.23,,,,515.1415,,,
-431.829,,,,-1220.6245,,,
580.909,,,,-1818.9955,,,
-187.771,,,,823.6955,,,
602.704,,,,669.2695,,,
-1394.01,,,,-1285.5395,,,
-901.233,,,,-2527.6605,,,
879.428,,,,2781.7755,,,
-612.371,,,,2719.3125,,,
1050.353,,,,1391.9195,,,
-375.366,,,,847.9595,,,
993.838,,,,2776.3025,,,
693.895,,,,1294.1345,,,
656.362,,,,635.8545,,,
-842.709,,,,86.6845000000003,,,
777.21,,,,-1613.7705,,,
692.786,,,,-1656.6905,,,
-453.391,,,,-2828.2955,,,
-1428.147,,,,648.5385,,,
787.248,,,,-122.1365,,,
-767.757,,,,2564.4575,,,
444.174,,,,2218.4185,,,
-583.659,,,,1212.3695,,,
721.347,,,,-728.021499999999,,,
456.25,,,,-1738.3805,,,
1176.991,,,,2801.6595,,,
-1536.564,,,,-2462.5355,,,
-516.104,,,,2220.8565,,,
-268.735,,,,1356.9345,,,
-749.664,,,,-1564.5115,,,
632.277,,,,-1606.0905,,,
-1167.702,,,,1916.8715,,,
730.231,,,,637.7975,,,
713.6,,,,523.0245,,,
-721.1,,,,121.7195,,,
471.12,,,,-1310.2685,,,
-914.765,,,,-1303.4485,,,
609.218,,,,-2092.7725,,,
599.146,,,,-2454.2845,,,
-798.675,,,,2152.4435,,,
-860.43,,,,59.6375000000003,,,
986.229,,,,-904.4575,,,
-1449.266,,,,-2293.4375,,,
116.628,,,,2759.7235,,,
-1557.446,,,,-20.3754999999996,,,
-1765.099,,,,-686.6765,,,
-1266.505,,,,-2913.2825,,,
538.131,,,,-359.6055,,,
-1689.699,,,,-849.329499999999,,,
644.913,,,,476.2025,,,
-885.615,,,,-2743.6025,,,
-947.403,,,,2516.6065,,,
763.767,,,,1317.7945,,,
835.835,,,,-1852.9635,,,
303.034,,,,-2680.4955,,,
-112.4,,,,2359.9005,,,
-290.802,,,,-837.9085,,,
-474.698,,,,-1699.7185,,,
-404.385,,,,2844.5845,,,
1002.93,,,,2211.0515,,,
948.011,,,,1396.5115,,,
-611.442,,,,654.9345,,,
-315.533,,,,-2496.7185,,,
476.672,,,,2812.2315,,,
925.663,,,,2376.8475,,,
821.539,,,,913.2375,,,
982.833,,,,-995.1445,,,
-1351.71,,,,-1245.5195,,,
658.915,,,,453.2655,,,
689.679,,,,-1385.8255,,,
1146.048,,,,2628.2095,,,
337.431,,,,-1235.9345,,,
744.525,,,,-1700.5135,,,
788.431,,,,-1814.1615,,,
603.891,,,,512.493500000001,,,
593.738,,,,-60.9424999999997,,,
-1600.921,,,,-529.9205,,,
-851.042,,,,-1426.3025,,,
671.857,,,,1104.5905,,,
333.71,,,,-729.356499999999,,,
706.245,,,,-828.5355,,,
414.378,,,,-2418.1855,,,
-1552.864,,,,-2425.6275,,,
209.726,,,,2058.9585,,,
541.303,,,,1473.2845,,,
1298.568,,,,1524.0965,,,
707.734,,,,-2452.5295,,,
