Area,vx,vy,vz,Group,Row,Order
205,-0.00564677211628,0.660977576111522,-0.75038440671592,9,18,14
205,-0.116828770865129,0.478016995708812,0.870546259604661,11,22,3
206,0.972824778989967,-0.107201867531513,-0.205230867514798,7,13,21
206,0.203795000720816,-0.102759516589405,0.973605710455477,8,15,23
206,-0.077705620596219,0.067496510390756,0.99468892504784,9,17,11
206,0.926478405821266,-0.324049671103503,-0.191388542511294,9,18,19
206,0.704708170817767,-0.597693317050697,0.382294510470151,13,26,9
207,-0.378895625594565,-0.112381606154051,-0.918590485201942,2,3,5
207,-0.171980743236506,0.812982137872257,0.556311663958678,3,6,12
207,-0.386139082968553,-0.747927121687,0.539908908288431,6,11,20
207,-0.168052576169457,0.01554799139212,0.985655412203717,7,14,16
207,0.324250010115909,0.705714039142804,0.629944145060958,8,16,17
207,-0.030062210864391,0.023282804845938,0.999276825747726,11,22,2
208,-0.318543509249159,0.658318595496851,-0.6820166123624,2,3,10
208,-0.841905237075421,-0.493059492962295,0.219289553295963,7,14,12
208,0.785737477807276,-0.569801198377622,0.240713959496506,9,17,8
208,-0.593026366403257,-0.005050706644231,-0.805167199476571,11,21,8
208,0.32222536041537,-0.906726394823107,0.272062606832096,11,21,13
209,0.488836486638236,0.658411682432794,0.572304941239549,1,2,4
209,0.280611378492017,-0.031280565773024,0.959311618018738,6,12,20
209,-0.228368702391408,-0.451274801953518,-0.862669571093056,7,13,14
209,0.369594462121382,-0.417928030050019,-0.829901256335786,9,17,19
210,0.647761048494138,0.083240720932229,0.757282382227698,5,10,22
210,-0.708118373841812,0.215393540609532,-0.672438838327559,6,12,14
210,-0.341566590276925,0.110190998431789,-0.933375705850115,7,13,18
210,-0.033886849630096,-0.061131651621838,0.997554310597741,9,18,13
210,-0.241566662325034,-0.829482139432403,-0.503592025369531,11,22,19
210,0.855150512803501,-0.501115501413274,-0.132668212828966,12,24,2
210,-0.753190962746734,-0.335186942770963,0.565997426701308,13,26,4
211,0.042394139476255,-0.053765846689252,-0.997653231673138,1,1,2
211,0.742983671152799,-0.55886039518369,0.368307375836324,10,20,5
211,-0.43832323269399,0.506819647618349,0.742298180294619,11,22,17
212,-0.93048417011072,-0.172786467360022,-0.323023289981711,4,7,22
212,-0.096643224071227,-0.955870591870575,0.27743737822816,5,9,20
212,0.299694385328169,-0.585442641931332,0.753286259274145,8,16,20
212,0.99700795530618,0.059678523611453,0.049128513876837,9,17,13
213,0.494589265745187,-0.102255256463138,0.863090563460924,2,4,12
213,-0.159914464705246,0.196065664212351,0.967463497655082,3,5,16
213,0.033269799916504,0.050546257770883,0.998167418942772,3,6,6
213,0.72435019868845,0.148870104766786,0.673167498893648,4,8,7
213,-0.075902882345623,0.080506849385035,0.993859849100326,5,9,22
213,0.899117755160412,-0.403696408675194,0.169164038666768,6,11,17
213,-0.216996447547303,0.211321475177622,0.953024541069433,7,13,9
213,0.077301606720154,0.090288772717047,0.992911073117695,7,13,11
213,-0.339177883712021,0.162981565865993,-0.926496288383555,10,20,6
214,-0.852402202032404,-0.247330086264804,0.460693297540298,4,7,23
214,0.466872860644746,0.881955906311962,-0.064680068914906,5,10,17
214,-0.427427398520174,0.136907864991553,-0.893622994051592,6,11,24
214,0.998588152462017,0.052142911526554,0.010139947733053,7,13,14
215,-0.660097032502687,-0.142846377412137,-0.737473267407962,1,1,4
215,-0.796363268486431,0.325872895624879,-0.50952173702666,3,5,4
215,0.625000033143151,-0.125285487176611,-0.770505357070267,6,12,11
216,0.136909217762446,-0.007601143668956,0.990554435004255,2,3,10
216,0.241701618283524,-0.50981938350703,0.825629774123752,2,4,3
216,0.074149632173769,-0.850571501133317,0.520605372146994,6,11,23
216,0.42808727563946,0.352667480334232,-0.832085892651888,7,14,13
216,0.242735024551035,0.788828051785118,-0.564650345411303,8,15,14
216,0.011578663764688,-0.388168443115219,0.921515704866136,8,16,4
216,-0.015361382941635,-0.00232249661879,-0.999879309678711,11,21,3
216,0.194572936587396,-0.036544574899679,0.980207052817495,11,21,19
216,-0.19556930873302,-0.401308013098444,0.894820945276019,11,22,6
217,0.801138596061194,0.598459467757921,-0.004818231211166,6,11,12
217,-0.097323190028233,-0.992827336660004,0.069441171241075,6,12,21
217,0.009833899458277,-0.98330780596265,0.181683937524384,8,16,12
217,-0.304675232590224,0.088778118659983,-0.948309784982358,11,21,13
217,0.4781247805093,0.51671381695304,-0.710213718279754,13,27,3
218,-0.800133333499653,0.105046704536715,0.590552147137498,6,11,22
218,0.070188890905208,0.612964286645793,0.786986850519315,7,13,16
218,0.741334464918187,-0.538987843919914,0.399894130028221,7,14,15
218,-0.629274416887106,-0.015947075589181,0.777019561550124,8,16,19
218,0.610980111400807,0.238986647019706,-0.754710995029843,9,18,3
218,-0.432878675904411,-0.425331835095865,-0.794801158782012,9,18,12
218,-0.331890862414392,-0.118176245553884,0.935886120440206,11,22,18
218,-0.807155810531705,-0.323593273435009,0.493747800919175,13,26,9
219,0.721149240226005,-0.683764151486383,-0.111401788421742,4,7,21
219,-0.229702664231321,-0.882259964681282,-0.410918533003337,4,8,23
219,-0.012833628130029,0.009596906920839,0.999871590438779,9,18,15
220,-0.423425912355008,-0.493426512315804,-0.759763630144396,4,7,19
220,0.528341677894485,0.848047711211306,-0.040867479845285,4,8,13
220,0.166486954960524,0.337843543138948,0.926360531427853,5,10,21
220,0.114273998224606,-0.504279983796993,-0.855945764211417,6,11,23
220,-0.105794169793464,-0.95988921794413,-0.259654160206067,8,15,18
220,0.834995738011456,0.084275716197939,0.543764398579042,9,17,5
220,-0.590996026879199,-0.263850574871533,-0.762303463427107,10,19,13
220,-0.941455613976588,0.195622137446248,0.27457841548987,10,19,17
220,0.604956189157755,0.037270170520439,-0.795386034318622,11,22,17
220,0.033566019051402,0.975662992063852,0.216691135679455,11,22,18
220,-0.445392204020402,0.11257656632084,0.888229869635816,12,23,8
221,0.801106224853416,0.572880228814093,-0.173312030554779,2,4,7
221,0.270624033934347,0.818719151332004,0.506420362445375,7,13,19
221,0.329331731825158,-0.434905541254739,-0.838091749511332,10,19,19
222,0.014874194393484,-0.971201307925682,0.237795664015534,2,4,12
222,-0.210815911509165,0.456287752617414,0.864498778637604,4,7,19
222,-0.041698978554803,0.06236738774363,0.997181780887277,4,7,19
222,0.05211684296324,-0.998247365177395,-0.028036272860931,4,7,23
222,0.013549455340444,-0.361993183750474,-0.932082264168873,4,8,23
222,0.422234900359692,0.332291672202619,-0.84338599318641,5,10,17
222,0.795788065029125,-0.385157058758831,-0.467306532851241,7,13,15
222,-0.883093371633432,-0.080958358609894,-0.46215997354627,8,15,17
222,-0.311460893559634,0.790637649347392,-0.527147246239098,8,15,23
222,0.705841886679374,0.68260626307553,-0.189303778670584,10,20,13
223,0.041292437700513,-0.339517878110659,0.939692792902012,4,7,23
223,-0.69458436195665,-0.71834474988603,-0.039158452937404,5,9,14
223,-0.916258443949067,0.399705069947858,-0.026576699381466,7,14,17
223,0.697616279677841,-0.239949548261209,0.67509683795563,11,22,12
223,0.78518743719467,-0.589804576451882,-0.188709432907002,13,25,6
224,-0.13465182217908,-0.435571633223124,-0.890025976651914,4,8,23
224,0.447948407771242,-0.721338784177594,0.528216416269316,7,14,15
224,0.695436379316134,-0.310323671758901,0.648126115096237,7,14,17
224,-0.4402954899227,0.389422717168499,0.809005456660728,10,20,13
224,0.903191117744677,0.428540373344243,-0.024473521223915,10,20,18
224,-0.002227416734791,-0.020779026812703,-0.999781611482931,12,24,10
224,-0.408320379168598,0.432075092319257,-0.804105454870764,13,25,13
224,0.213692181013977,0.644616525817815,-0.734033504968308,13,28,1
225,0.50863833570587,-0.068597164409188,0.858243247853067,4,8,23
225,0.37298476856099,0.901631777032176,0.218957760920469,5,9,18
225,-0.548423349395048,0.218534449675552,-0.807139717857646,6,11,10
225,0.155796932475376,0.134726967949809,-0.978558102484627,8,15,22
225,0.90437448174981,-0.426285165179753,0.019691488197525,9,18,4
225,-0.275666475202835,0.693387790364038,-0.665748726339993,12,23,6
225,-0.098285117027172,0.362175123332548,0.926913812503627,13,27,3
226,-0.180746581519487,0.206127504411344,0.961687124377867,2,4,11
226,0.238860562431092,-0.495911259920812,0.83487583148565,3,6,14
226,0.112793322688641,0.04828804598995,0.992444422107016,6,11,8
226,-0.008125579105994,-0.096941678414008,-0.995256894450105,10,19,11
226,0.75573474292995,0.37069495809025,-0.539861321429003,11,22,18
226,0.818402156850511,-0.317792389586792,-0.478775424163718,12,24,6
227,-0.817163120653295,-0.473512774669175,0.328679306420815,6,12,8
227,0.31443765754184,0.12190945871056,0.941417571217204,9,18,19
227,-0.392697351022342,0.125704594758962,-0.911036302984969,10,20,8
227,0.862830763607865,-0.244605286614977,0.442370124592375,11,21,18
227,-0.387020382845538,0.538074582036854,-0.748793007064007,12,23,6
227,0.940476543972896,0.339765645226697,-0.007948368416413,13,28,1
228,0.667188534078704,-0.116800925707738,-0.7356745229704,4,7,2
228,0.341422235262923,0.882830584977573,-0.322553895490699,6,12,14
228,-0.93239283805274,0.353028307541652,0.077553914293435,6,12,17
228,0.157136428760494,-0.965501968455587,0.207639330727071,7,13,10
228,-0.015247015734517,0.065112110625247,0.997761465261671,7,14,11
229,-0.687458774059979,-0.236479906328815,-0.686642328924357,7,13,13
229,-0.004388641915085,-0.003159720589731,0.999985377887065,8,15,6
229,0.285042040406957,0.316558865644394,0.904732844425676,8,16,9
229,0.978349179938803,0.099424046578862,0.181515126297939,10,19,14
229,-0.349922172383723,0.130739177472521,0.927610770069033,11,21,7
230,-0.207575468957753,-0.407378627151253,0.889356553260462,1,1,4
230,-0.655471158664148,0.050864077942305,-0.7535054118814,3,5,10
230,0.877467280480025,-0.373198632374817,0.301287159501622,5,9,13
230,0.433211602828623,-0.703716939114017,-0.563125365064169,5,10,21
230,0.316712808663202,-0.587966509791615,0.744303956856426,6,11,7
230,-0.035070132829658,-0.171167625641408,0.9846175550515,6,11,19
230,-0.426657595747988,-0.226240128642848,-0.87565900907957,8,15,21
230,-0.148644194286304,0.15531400788313,0.976617869209987,8,15,21
230,-0.449841541281557,-0.508455896173571,0.734244638648294,10,19,4
230,0.917592913032418,0.164604866409951,-0.361840412207983,11,22,8
230,0.245023691616278,0.087982704995037,0.965516666955308,11,22,20
231,-0.411677134349306,-0.605563158171405,-0.681039792170338,2,4,13
231,-0.438476815407541,0.751949211697095,0.492250409220935,6,11,8
231,-0.965384979839595,0.259029356740798,-0.03058811936933,7,14,18
231,0.430069078653858,-0.846955016161745,-0.312582450217987,8,15,21
231,-0.917677861836676,0.383479217842927,0.10397610964757,11,22,11
231,0.300784609711149,0.081280951048677,-0.950222092753865,12,23,3
231,-0.713077799320701,0.463415908312747,-0.52608530490655,13,28,1
232,-0.596681545465654,-0.03652122104325,0.801646638934031,4,7,9
232,-0.286793334869182,-0.929955380237462,-0.230070801802428,7,14,22
232,-0.787630152207079,-0.615926344575876,0.016537272799716,8,15,16
232,-0.426669281318999,-0.052987031035746,-0.902854195826074,13,28,1
233,0.514575078920188,0.83060379231894,-0.212861054069731,3,6,8
233,-0.187546189583832,0.673425830789981,-0.715069281396852,8,16,5
233,0.50838110587459,0.37960051379958,-0.77295025785158,11,21,13
233,-0.54407205283792,-0.272794811004044,-0.793453585542342,13,25,6
233,-0.230241659064061,-0.761129319892371,-0.606358752581016,13,26,4
233,-0.169091393974536,0.984790521019874,-0.039946591758907,13,28,1
234,0.86436402493107,-0.092016915855498,0.494376091251795,2,4,2
234,0.31225900357579,0.455370461075284,0.83374579930932,6,12,18
234,-0.146614857883819,-0.793714733654273,0.590356676110158,9,17,13
234,0.010235753893114,0.004102411567004,-0.999939197932341,11,21,15
234,0.468879152191421,0.828079736266018,-0.307304882853912,11,22,12
234,-0.136149216927474,0.305566784653572,0.942386508204841,11,22,18
235,0.486240818698958,-0.599176710606891,0.636048060839174,4,7,7
235,-0.06645520126721,-0.002745046520151,0.997785633763153,5,10,13
235,-0.423786261908864,0.080030885495295,0.902219630458211,7,13,22
235,0.928753845810329,0.138822419465924,0.343721733014005,9,17,8
235,0.022166246193237,-0.386044519300468,-0.922213796604546,9,18,4
235,0.321049852825228,-0.725480266390184,-0.608773664902915,9,18,15
235,0.904469472347573,0.331332185889342,-0.268614884518883,13,26,5
235,-0.523651718627904,0.129998353312772,0.841955643554938,13,27,3
236,0.424193759041235,0.636836329796852,-0.643816079203791,7,14,8
236,-0.96089317330493,-0.096579453078034,0.259531729734784,8,16,20
236,0.019905423357025,0.052557326513762,-0.998419501788053,9,18,15
237,-0.149264116002254,-0.621847672670883,0.768781955867769,10,19,9
237,-0.354489431602338,-0.421800291074344,0.83451887775643,10,19,14
237,0.875680553304427,0.440768822813239,-0.197247087178199,11,21,18
238,-0.01942571549141,0.463323993072405,0.885976026211256,2,4,2
238,-0.782875830322248,0.458301227522017,-0.420791420004096,2,4,6
238,0.136652120449738,0.595083738651519,0.791960568443354,7,14,21
238,0.396738587089725,0.125254298863067,0.909345838573186,10,20,17
238,-0.439305682674054,-0.419056789327949,0.794608031980822,13,25,8
239,-0.076592252175129,-0.036100373855323,0.996408746405935,1,1,2
239,0.312055302133096,-0.217840723876897,0.924752349243521,1,1,2
239,-0.413685009874898,0.32713495344393,-0.849616051425609,4,7,19
239,-0.533479681137463,-0.482975314550567,-0.694358895203519,4,8,16
239,-0.480362356973133,0.596335795201747,0.64314510443936,9,17,13
239,0.2585305012138,-0.477206457878807,0.83990236129023,9,18,12
240,0.206727709837654,0.15498538812229,0.96604512495735,8,15,19
240,-0.187183527935878,0.028353266850333,-0.981915688401195,8,16,5
240,0.155669722229817,0.954294367111922,0.255125848316764,8,16,14
240,-0.173181492880538,0.15785629774988,-0.97215716825232,8,16,16
240,-0.237742941005613,-0.903244973272927,0.357248949976332,9,18,12
240,0.023171864915749,-0.064338846638666,0.997659048718315,10,20,5
241,0.375506291405633,-0.069461188822069,-0.924213269955703,3,5,13
241,0.30849005321354,-0.680066676638217,0.665088868042879,4,7,16
241,-0.011206543063542,-0.033730576189747,0.999368131182135,4,8,16
241,0.594522754308534,-0.762277336097338,-0.255882702584095,6,12,22
241,-0.940655570318829,0.269236448796937,0.206588558897563,7,14,13
241,0.166765958659944,0.670932804104675,0.722522170876762,8,16,16
241,0.05000685314696,-0.393990639602336,0.917753066213391,9,17,5
242,-0.428645977143142,0.807556306118183,0.40511163736402,3,5,14
242,-0.571122080275258,-0.720508429539296,-0.393302901571906,4,7,16
242,-0.026059840101942,-0.855185863815283,0.517665937709223,5,9,18
242,0.568015660693633,0.751749600888694,0.335008577159549,5,10,15
242,0.01473073914498,0.223446896792642,0.974604786381629,6,12,13
242,-0.077276861679924,-0.084005271747581,-0.993464343078058,9,17,16
242,-0.252334041031706,-0.766343136821897,0.590800921108444,9,18,16
242,-0.345441655547655,-0.107010301147058,0.932319075242436,13,25,3
243,0.189712250491787,0.536973992181725,-0.821990385426595,7,14,9
243,-0.085525115364562,0.223646934408664,-0.970910656740096,12,24,15
243,0.541105419002854,0.164039228906717,0.824800616455538,13,25,7
244,0.404121899383025,-0.914576178956093,0.01535914467441,5,10,9
244,0.884926025415236,-0.117561909793663,-0.450649672038559,6,12,22
244,-0.450321329283356,-0.042648305653093,0.891847421040949,12,23,16
245,0.021594899814051,-0.018402423528189,0.999597424521647,2,4,8
245,0.365329107125394,0.652377444836255,-0.664031861401154,3,6,17
245,-0.560922961123552,-0.797165565420235,0.223366275414672,6,11,24
245,-0.469648493860103,0.845376913556108,0.254495906138559,7,13,12
245,-0.110244280908441,0.990296602811414,-0.084609910691086,11,22,12
246,-0.590221817619686,-0.744206750278577,0.31272115189976,4,8,11
246,-0.076893742312586,-0.26434165631683,0.961358851381127,6,11,19
246,0.951141026496201,0.2281452501953,0.208039641725028,7,14,12
246,0.274923260593128,0.935707248216316,0.221063670512124,8,15,23
246,0.299226722678665,0.288568153696089,-0.909500846127927,9,17,20
246,-0.001031465405787,-1.49E-04,-0.999999456894975,9,18,19
246,0.553832087104095,0.524750721439705,0.646457036192222,10,20,9
247,-0.766273444934755,-0.641026173647585,0.043708720943987,5,10,9
247,0.389732790450339,0.374601977628033,0.841297634850449,6,12,3
247,-0.712120456354547,0.702002148802353,-0.008799927174115,7,13,4
247,-0.755102825199434,0.546024309464458,-0.362873499789796,7,14,16
247,-0.398395571924372,-0.081054079703326,-0.913625308556248,7,14,18
247,0.001435179268718,-0.039392814119104,-0.999222771185807,10,19,13
247,-0.998704765280048,-0.039302373355289,-0.032312772328689,11,21,10
247,0.644980337457388,0.752770623765263,-0.131669101498457,11,22,11
248,0.697784996270195,0.657499454995565,0.284236812641746,4,7,12
248,-0.039688872624534,-0.534754144986649,-0.844075113843188,4,7,15
248,-0.302830574948493,0.831323070380182,-0.46604248253784,4,8,13
248,0.127870869564886,-0.846684528786217,-0.51650203235881,5,10,10
248,0.700080920557785,-0.555655263345452,0.448479579231275,7,13,6
248,0.032455248576973,0.07810067182441,0.996417052192696,8,15,21
248,-0.006821713962559,0.005519242872059,-0.999961500347254,10,19,14
248,0.88471631359299,0.247306134643958,0.395116084499094,10,19,19
248,0.450428629423467,0.330014811868787,-0.829580781927177,11,22,7
248,-0.0022794254245,0.021067576488775,-0.999775455510198,11,22,19
248,0.015813025236242,-0.119983999384135,0.992649881944619,12,23,11
249,0.577596813418868,0.001772844634852,0.816320266899132,2,3,1
249,0.265463144110215,-0.285881766466846,-0.920761062774113,5,9,18
249,0.240524565273129,0.959366642894143,-0.147524838594025,7,13,12
249,0.126263249733432,-0.068682684857739,-0.989616228932956,11,22,12
249,-0.365942299994067,-0.445985177920148,-0.816812986032045,11,22,18
249,0.252792654301795,0.138255780296006,0.957591360208411,13,25,13
250,0.841872103308046,0.521927025764617,0.137271779503973,4,8,10
250,0.638777249877749,0.744589041285332,0.193780248313417,10,20,6
250,0.420516624952434,0.640897111632525,0.642196745896226,12,23,10
250,0.006485811187686,0.321090962014708,-0.947026149779248,13,26,4
250,0.440932334250502,0.294351744211697,-0.847900776796398,13,27,3
251,-0.389268316631475,-0.497906432342044,-0.774957651939327,5,10,16
251,-0.930002948638553,-0.204024829317742,-0.305725995861429,5,10,18
251,0.252722321548225,-0.410242645399916,0.87626046361031,7,13,12
251,-0.363288460268745,-0.059318275135235,0.929786446917003,7,14,13
251,0.748944090798345,-0.557627903733266,-0.357957916292241,9,17,15
251,-0.032334518381765,-0.046672873825841,0.998386759612655,9,17,
251,0.214459918714126,-0.80838905230442,0.548191648403633,13,25,4
252,0.233165745907248,-0.305340992536905,0.923255443099089,7,13,17
252,0.168442387065945,0.413402339772092,0.894832759631925,7,14,8
252,0.198682503408181,-0.949336825476223,-0.243484813970369,9,18,19
252,0.624764561746394,-0.775888014769268,-0.087561583603997,10,19,16
252,-0.126974459624187,-0.076691291364093,-0.988936768672322,10,20,5
252,0.580646227189971,-0.3904576360369,0.714417800247536,13,26,10
253,0.945963149031074,0.316791354075575,-0.069260079830869,7,14,22
253,-0.50264633782886,0.276839360617577,-0.818966804870678,8,16,15
253,0.753057490222784,-0.176818881771007,0.633750344748318,9,18,17
254,0.651135164691183,-0.30364403818339,-0.695574076125807,8,15,22
254,-0.022349271305835,0.961510068014194,-0.27385926893103,8,16,7
254,0.428208657296688,0.63790350584613,0.640090980287477,11,22,19
254,-0.820908798901685,0.296439449351941,-0.488090562041216,11,22,19
254,-0.354525024233621,-0.461418964718126,0.813267819473145,13,25,13
255,-0.557692800188152,0.409644129619897,-0.721921344528789,2,4,12
255,0.788059238579799,-0.320106003149413,0.525827712503568,3,6,12
255,0.621285097795502,-0.670936520287603,0.404782673791253,4,8,12
255,-0.253521400799009,0.782231230115604,0.569070471882646,9,18,9
256,-0.565623464663734,0.700459321328368,0.43523193286568,4,7,17
256,0.463961738712951,-0.262637547503901,-0.846026609304691,8,16,11
256,-0.745617617173253,-0.650875586528337,-0.142882258598729,11,21,18
256,0.269839162730981,-0.80485655256404,-0.528576159178005,12,24,15
257,0.140558630074935,0.713042918114544,-0.686886503316343,2,3,8
257,-0.744321587005583,0.639595143720089,0.192102647683912,5,10,9
257,-0.04845987913432,-0.825230031554392,0.562713990527181,7,13,22
257,-0.333586364949166,-0.222908032178939,-0.915986979334376,7,14,16
257,0.151838287531663,-0.199994763857025,0.967960344678037,7,14,19
257,0.070171338935183,0.143037690596332,-0.987226520237839,8,16,20
257,0.860773403688687,-0.148496259863633,0.486844953048407,9,17,19
257,0.034353841624906,-0.225915119502898,-0.973541048105113,10,20,12
257,-0.322625525806794,-0.230357659684998,0.918067600300947,13,25,8
257,0.024893244727806,-0.002673829573161,0.999686539372385,13,25,13
258,0.260902029018129,-0.921145719313921,0.288826409879467,2,4,6
258,-0.085376866004288,0.118259363910413,0.989305571397832,5,10,13
258,0.591808899196409,-0.691679668960878,-0.413934128066417,7,13,22
258,-0.004901866814986,0.032243101200719,0.999468035570267,12,24,8
258,-0.183956586987777,0.533454971811786,-0.825582077780941,13,27,4
259,0.80531908813355,0.590207694655189,0.055821532203578,10,19,14
259,0.136273598267637,0.989283887520219,0.052410841512746,11,21,18
259,-0.129755899927564,-0.827583544092874,0.546139985700248,13,25,9
260,0.197314998632807,-0.924804718669438,0.32527376721967,2,4,11
260,0.96484912904088,-0.107723899323263,-0.239711742940656,5,10,12
260,0.110038571799573,0.130317677960879,-0.985347053340697,5,10,17
260,0.208119566683947,-0.440539754567135,0.873275999102927,6,11,23
260,0.404044414743341,-0.772768255604086,-0.489466376828204,6,12,22
260,0.511025902853555,0.24699003084582,-0.823315523523934,10,19,20
260,-0.007375600660801,0.004157274151665,-0.999964158150941,13,28,1
261,0.136625698096096,0.32980555962023,0.93411011741836,2,4,10
261,-0.013424167391147,0.001158682775121,-0.999909220471579,5,10,9
261,0.32064478343085,0.930664521167933,0.17621144088238,10,19,20
261,0.92944479711056,0.241601607626788,-0.278856651913241,10,20,17
261,-0.85954157178226,0.447443008577142,-0.246947444719553,11,21,18
261,-0.418075255114786,0.60727495160168,-0.67559619168397,11,22,18
262,0.48005419236028,-0.340793522761563,-0.808336407222317,3,6,11
262,0.862286335751755,-0.463359228760239,0.204353860493334,5,9,19
262,-0.536940286573699,-0.365378856813726,-0.76039030743931,5,10,22
262,0.108855608937602,-0.177499745593843,-0.978081947853524,6,12,21
262,-0.75282145796462,-0.372477976620426,-0.542696977475254,10,20,10
262,0.449957993037394,-0.3861768723035,-0.805236131702774,11,22,5
263,-0.887888423948005,0.225250355627266,-0.401143894268525,2,4,5
263,0.098746176911909,-0.902794589951627,0.418582274946462,2,4,7
263,0.672607196590949,-0.731126796136999,0.114250457611823,3,6,18
263,-0.046375668184544,-0.095249622111365,0.99437256945678,6,11,10
263,0.432932838691247,0.220594458070346,-0.874017872958779,6,12,8
263,-0.057923090059862,0.045971341813721,0.997262027438006,7,13,17
263,0.339004108327108,0.303913087184472,-0.890344343484781,11,21,19
263,0.06807764373801,0.053616939562143,0.996238253740073,11,22,20
263,-0.457458894071979,-0.163958879703763,0.873984465537419,13,26,10
263,-0.030566807342955,-0.934619217440306,0.354334007230649,13,27,3
265,0.466474402105704,0.855224561661937,0.225815369960224,1,2,5
265,-0.569321833604956,0.065224091572051,0.819523317337153,4,8,14
265,-0.063118267771604,-0.529171233560148,-0.846164221558642,4,8,15
265,-0.070526373018789,-0.047819864431921,0.99636303186867,6,12,18
265,0.098577932329342,-0.339749538085353,-0.935335577548754,8,15,22
265,-0.484144523864596,0.347602782799822,0.802979691774171,8,15,23
265,-0.093363148760364,-0.461623272219712,-0.882149237373538,10,19,20
265,0.284572318707676,-0.917041842118377,0.279379410890408,10,20,14
266,0.828319966073597,0.249599042370964,-0.50158384329176,5,10,15
266,0.241313932163147,0.914787847432068,0.323930209049052,6,11,20
266,0.075346313687356,0.195826312669494,0.977739734428338,11,22,9
266,0.654402364531157,-0.07449354219079,-0.752468110598648,12,24,10
266,-0.270424895888405,0.238589397816824,-0.932708676347095,12,24,15
267,-0.011114371146845,0.425527406832156,0.904877282723304,6,11,20
267,0.374979181985616,-0.662877153430007,-0.648062105463611,11,21,19
268,-0.437168001020504,-0.144753810986554,-0.88765447843663,3,6,11
268,-0.16190384358579,-0.093942416846431,0.982324777122719,8,15,11
268,0.045173457178704,0.149654618801926,-0.987705853904782,9,17,11
269,-0.951848007919969,-0.105562607893926,-0.287822698259572,4,8,13
269,-0.467682314647618,-0.125691368550402,0.874914242904853,5,10,22
269,-0.883037316542281,0.339392548180953,0.324126203558193,6,11,10
269,0.164260877037362,-0.258020692448801,-0.952073361954402,9,17,14
269,-0.272291393398855,0.492250966662358,0.826768639282408,9,18,18
269,0.11651698485013,0.023792208631832,0.992903682665068,10,20,18
269,0.607163334129552,-0.278298947307597,0.744246183474372,11,22,13
269,0.811803578438727,-0.166574944361967,0.559667524468667,13,26,4
269,-0.745558671737723,-0.228760826566017,-0.625947882195886,13,28,1
270,0.077215161650142,-0.026901516685061,0.996651457236373,4,8,23
270,0.303329950681859,0.792048896903037,0.529763613259747,6,11,24
270,0.018114614716234,0.235757935857793,0.971642967562548,7,13,11
270,0.460672961966729,-0.878404030742365,0.127227280440824,8,15,7
270,0.383340993074476,-0.768547160873564,0.512235243361738,9,17,20
270,0.509641226544808,-0.45268672149719,-0.731669701700179,10,20,13
271,0.076598878936182,-0.078384495193949,-0.993976097629571,6,11,15
271,-0.738940998512249,0.091617261735933,-0.667512155746793,7,13,16
271,-0.261186166528068,-0.413016248887267,-0.872467400290385,10,19,15
271,0.697083026826641,-0.647235465620695,-0.308482585818017,11,22,10
271,-0.160667055065532,0.55677359218667,-0.814978076061019,11,22,19
272,-0.101095322069571,-0.268244315472914,-0.958031692102155,8,15,21
272,-0.2141654355429,0.13801077253291,0.966998548542649,9,18,9
272,-0.54122000979919,0.19103208897392,0.818894157980886,10,20,13
272,0.085918769162273,0.027524579572535,-0.995921865722906,11,22,18
272,0.376708797903571,0.920699178131035,-0.101997573357817,12,23,14
272,-0.459427415589174,-0.021788900076082,0.887948024176262,12,24,14
272,0.870205172230882,0.463341699863062,-0.167503514562022,12,24,15
273,0.037414985276467,-0.018886559286232,-0.99912132234033,4,7,17
273,-0.360529435214296,0.20916501426871,0.908993137020314,6,12,18
273,-0.052718000483485,-0.89106607412647,0.450801579373746,12,24,7
274,-0.091049657937353,0.200193741131734,-0.975516491814039,4,7,24
274,-0.273624918611778,-0.843851247249413,-0.461567412660715,8,16,6
274,-0.081715092133349,0.348945320363624,0.93357367524688,9,17,6
275,0.09010759278353,0.31060013199872,-0.946260101518148,7,13,22
275,-0.761688545292452,-0.537091797964419,-0.362440285467298,9,18,13
275,0.276031708380318,0.447592641649309,0.850568823264782,11,21,19
276,-0.974485581773255,-0.062574423774679,0.215551136404585,4,7,11
276,-0.557461725021566,0.357120628834478,-0.749467331907699,4,8,10
277,0.040063770015415,-0.372678399617347,0.927095305128229,5,10,22
277,0.109673987906367,-0.016276762892412,0.993834333964398,6,11,21
277,0.801796571263527,-0.489987754970298,-0.342102701376676,7,13,5
277,-0.653713817754726,0.538495136939484,-0.531677751997456,7,13,11
277,-0.211743457473637,0.206335199371942,-0.955296024129301,7,14,22
277,0.831986842781569,0.55426901876511,-0.024160883169294,11,21,6
277,-0.404655122192325,0.87996495562543,0.248829075782252,11,22,10
278,0.203204994883998,-0.256876924051507,-0.944839656208412,4,8,18
278,0.055663946829004,-0.472281501771873,-0.879688415353711,5,10,15
278,0.479309042986286,-0.145689713893454,-0.865469438268744,6,11,22
278,0.47237910747261,-0.797444507752299,0.375420079216701,6,12,18
278,-0.168697284571731,0.566980208163429,-0.806272081700141,7,14,19
278,0.695645888325335,0.122197250131604,-0.707915694215299,8,15,8
278,-0.635774299380399,0.503711187855045,0.584864154720584,8,15,19
